STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/2/2004,2,",,0",,,0.08,",,0",,,,,0,"P,,0,",0,"P,,0,",86,",,0",65,",,0",65,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/3/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",86,",,0",64,",,0",64,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/4/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",86,",,0",62,",,0",62,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/5/2004,,,,,,,,,0.85,",,0,0800",0,"P,,0,",0,"P,,0,",88,",,0",62,",,0",64,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/6/2004,,,,,,,,,0.3,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/7/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/8/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/9/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",80,",,0",47,",,0",55,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/10/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",81,",,0",56,",,0",57,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/11/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/12/2004,2,",,0",,,0.44,",,0",,,,,0,"P,,0,",0,"P,,0,",83,",,0",57,",,0",59,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/13/2004,,,,,,,,,0.29,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/14/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/15/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/16/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",75,",,0",52,",,0",57,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/17/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",77,",,0",54,",,0",54,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/18/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/19/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",84,",,0",54,",,0",62,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/20/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",87,",,0",61,",,0",61,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/21/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/22/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/23/2004,3,",,0",,,0.65,",,0",,,,,0,"P,,0,",0,"P,,0,",83,",,0",58,",,0",63,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/24/2004,,,,,,,,,0.02,",,0,0800",0,"P,,0,",0,"P,,0,",83,",,0",62,",,0",65,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/25/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",85,",,0",62,",,0",62,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/26/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",84,",,0",62,",,0",64,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/27/2004,,,,,,,,,0,"T,,0,0800",0,"P,,0,",0,"P,,0,",79,",,0",63,",,0",63,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/28/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/29/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/30/2004,3,",,0",,,0.25,",,0",,,,,0,"P,,0,",0,"P,,0,",88,",,0",63,",,0",67,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/31/2004,,,,,,,,,0.25,",,0,0800",0,"P,,0,",0,"P,,0,",81,",,0",65,",,0",65,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/1/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",79,",,0",56,",,0",57,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/2/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",80,",,0",56,",,0",62,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/3/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/4/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/5/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/6/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/7/2004,,,,,,,,,0,"T,,0,0800",0,"P,,0,",0,"P,,0,",85,",,0",56,",,0",65,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/8/2004,,,,,,,,,1.74,",,0,0800",0,"P,,0,",0,"P,,0,",72,",,0",65,",,0",66,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/9/2004,,,,,,,,,1.29,",,0,0800",0,"P,,0,",0,"P,,0,",72,",,0",62,",,0",62,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/10/2004,,,,,,,,,0.01,",,0,0800",0,"P,,0,",0,"P,,0,",69,",,0",60,",,0",60,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/11/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/12/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/13/2004,3,",,0",,,0.04,",,0",,,,,0,"P,,0,",0,"P,,0,",83,",,0",56,",,0",61,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/14/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/15/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/16/2004,,,,,,,,,0.02,",,0,0800",0,"P,,0,",0,"P,,0,",83,",,0",53,",,0",62,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/17/2004,,,,,,,,,1.97,",,0,0800",0,"P,,0,",0,"P,,0,",72,",,0",62,",,0",67,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/18/2004,,,,,,,,,1.04,",,0,0800",0,"P,,0,",0,"P,,0,",70,",,0",53,",,0",53,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/19/2004,,,,,,,,,0.01,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/20/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",72,",,0",43,",,0",43,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/21/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",76,",,0",43,",,0",44,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/22/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",80,",,0",44,",,0",49,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/23/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",83,",,0",49,",,0",54,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/24/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/25/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/26/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/27/2004,4,",,0",,,0.03,",,0",,,,,0,"P,,0,",0,"P,,0,",84,",,0",53,",,0",57,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/28/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/29/2004,2,",,0",,,0.54,",,0",,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/30/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/1/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",76,",,0",51,",,0",51,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/2/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/3/2004,,,,,,,,,0.03,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/4/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/5/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",74,",,0",44,",,0",45,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/6/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/7/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",73,",,0",39,",,0",44,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/8/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",75,",,0",42,",,0",43,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/9/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/10/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/11/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/12/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",76,",,0",41,",,0",45,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/13/2004,,,,,,,,,0.7,",,0,0800",0,"P,,0,",0,"P,,0,",79,",,0",45,",,0",57,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/14/2004,,,,,,,,,0.38,",,0,0800",0,"P,,0,",0,"P,,0,",79,",,0",52,",,0",52,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/15/2004,,,,,,,,,0.05,",,0,0800",0,"P,,0,",0,"P,,0,",57,",,0",42,",,0",42,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/16/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/17/2004,,,,,,,,,0.15,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/18/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",64,",,0",34,",,0",43,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/19/2004,,,,,,,,,0.6,",,0,0800",0,"P,,0,",0,"P,,0,",70,",,0",43,",,0",57,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/20/2004,,,,,,,,,0.02,",,0,0800",0,"P,,0,",0,"P,,0,",71,",,0",54,",,0",55,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/21/2004,,,,,,,,,0.01,",,0,0800",0,"P,,0,",0,"P,,0,",72,",,0",54,",,0",55,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/22/2004,,,,,,,,,0,"T,,0,0800",0,"P,,0,",0,"P,,0,",70,",,0",53,",,0",54,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/23/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/24/2004,,,,,,,,,0.27,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/25/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",73,",,0",47,",,0",47,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/26/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",75,",,0",44,",,0",44,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/27/2004,,,,,,,,,1.03,",,0,0800",0,"P,,0,",0,"P,,0,",77,",,0",43,",,0",56,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/28/2004,,,,,,,,,0.26,",,0,0800",0,"P,,0,",0,"P,,0,",68,",,0",56,",,0",59,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/29/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",72,",,0",59,",,0",60,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/30/2004,2,",,0",,,0.04,",,0",,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/31/2004,,,,,,,,,0.16,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/1/2004,,,,,,,,,0.02,",,0,0800",0,"P,,0,",0,"P,,0,",77,",,0",50,",,0",55,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/2/2004,,,,,,,,,0.01,",,0,0800",0,"P,,0,",0,"P,,0,",79,",,0",49,",,0",50,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/3/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/4/2004,2,",,0",,,1.11,",,0",,,,,0,"P,,0,",0,"P,,0,",79,",,0",50,",,0",58,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/5/2004,,,,,,,,,0.18,",,0,0800",0,"P,,0,",0,"P,,0,",65,",,0",41,",,0",41,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/6/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/7/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/8/2004,3,",,0",,,0.01,",,0",,,,,0,"P,,0,",0,"P,,0,",73,",,0",31,",,0",41,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/9/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",55,",,0",28,",,0",28,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/10/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",54,",,0",27,",,0",29,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/11/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/12/2004,,,,,,,,,0.71,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/13/2004,,,,,,,,,0.19,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/14/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/15/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",64,",,0",28,",,0",28,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/16/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",62,",,0",28,",,0",37,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/17/2004,,,,,,,,,0,"T,,0,0800",0,"P,,0,",0,"P,,0,",57,",,0",37,",,0",43,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/18/2004,,,,,,,,,0.08,",,0,0800",0,"P,,0,",0,"P,,0,",64,",,0",43,",,0",51,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/19/2004,,,,,,,,,0.21,",,0,0800",0,"P,,0,",0,"P,,0,",58,",,0",51,",,0",53,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/20/2004,,,,,,,,,0,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/21/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/22/2004,2,",,0",,,0.17,",,0",,,,,0,"P,,0,",0,"P,,0,",69,",,0",47,",,0",49,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/23/2004,,,,,,,,,0.09,",,0,0800",0,"P,,0,",0,"P,,0,",62,",,0",48,",,0",51,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/24/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/25/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/26/2004,,,,,,,,,,,0,"T,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/27/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/28/2004,,,,,,,,,,,0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/29/2004,6,",,0",,,0.62,",,0",,,,,0,"P,,0,",0,"P,,0,",62,",,0",24,",,0",31,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/30/2004,,,,,,,,,0.05,",,0,0800",0,"P,,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/1/2004,,,,,,,,,1.62,",,0,0800",0,",,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/2/2004,,,,,,,,,0.04,",,0,0800",0,",,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/3/2004,,,,,,,,,0,",,0,0800",0,",,0,",0,"P,,0,",53,",,0",25,",,0",30,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/4/2004,,,,,,,,,0,",,0,0800",0,",,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/5/2004,,,,,,,,,0,",,0,0800",0,",,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/6/2004,,,,,,,,,0.97,",,0,0800",0,",,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/7/2004,,,,,,,,,0.94,",,0,0800",0,",,0,",0,"P,,0,",56,",,0",23,",,0",51,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/8/2004,,,,,,,,,0.05,",,0,0800",0,",,0,",0,"P,,0,",70,",,0",41,",,0",42,",,0,0800",,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/9/2004,,,,,,,,,0.63,",,0,0800",0,",,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/10/2004,,,,,,,,,0.36,",,0,0800",0,",,0,",0,"P,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,12/11/2004,,,,,,,,,,,0,",,0,",0,"P,,0,",,,,,,,,,,,,,,,,
