STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/2/2016,,,,,,,0.01,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",62,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/3/2016,,,,,,,1.34,",,7,0900",0,",,7,0900",0,",,7,0900",80,",,7",61,",,7",62,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/4/2016,,,,,,,0.13,",,7,0900",0,",,7,0900",0,",,7,0900",77,",,7",61,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/5/2016,,,,,,,0.52,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",63,",,7",65,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/6/2016,,,,,,,0.15,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",61,",,7",63,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/7/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",56,",,7",65,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/8/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",76,",,7",52,",,7",57,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/9/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",70,",,7",44,",,7",55,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/10/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",75,",,7",52,",,7",59,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/11/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",86,",,7",59,",,7",,,,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/12/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",87,",,7",59,",,7",,,,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/13/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",83,",,7",58,",,7",63,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/14/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",52,",,7",65,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/15/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",86,",,7",52,",,7",71,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/16/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",83,",,7",63,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/17/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",87,",,7",65,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/18/2016,,,,,,,0.02,",,7,0900",0,",,7,0900",0,",,7,0900",71,",,7",57,",,7",61,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/19/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",78,",,7",57,",,7",63,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/20/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",55,",,7",63,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/21/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",83,",,7",63,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/22/2016,,,,,,,0.61,",,7,0900",0,",,7,0900",0,",,7,0900",79,",,7",62,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/23/2016,,,,,,,0.08,",,7,0900",0,",,7,0900",0,",,7,0900",80,",,7",62,",,7",72,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/24/2016,,,,,,,0.75,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",64,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/25/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",59,",,7",70,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/26/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",83,",,7",64,",,7",,,,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/27/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",64,",,7",73,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/28/2016,,,,,,,0.32,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",66,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/29/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",59,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/30/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",77,",,7",54,",,7",63,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/1/2016,,,,,,,0.01,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",55,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/2/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",63,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/4/2016,2,",,7",0.07,",,7",,,,,0,",,7,0900",0,",,7,0900",81,",,7",63,",,7",69,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/5/2016,,,,,,,1.1,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",67,",,7",69,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/6/2016,,,,,,,0.02,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",67,",,7",71,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/7/2016,,,,,,,0.14,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",64,",,7",65,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/8/2016,,,,,,,0.52,",,7,0900",0,",,7,0900",0,",,7,0900",74,",,7",65,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/9/2016,,,,,,,1.07,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",64,",,7",67,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/10/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",80,",,7",60,",,7",,,,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/11/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",80,",,7",58,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/12/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",83,",,7",64,",,7",71,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/13/2016,,,,,,,0.08,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",65,",,7",72,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/14/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",66,",,7",67,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/15/2016,,,,,,,1.1,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",63,",,7",67,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/16/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",59,",,7",,,,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/17/2016,,,,,,,0.04,",,7,0900",0,",,7,0900",0,",,7,0900",75,",,7",66,",,7",,,,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/18/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",64,",,7",,,,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/19/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",83,",,7",64,",,7",71,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/20/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",64,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/21/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",59,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/22/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",86,",,7",67,",,7",73,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/23/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",87,",,7",73,",,7",73,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/24/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",87,",,7",65,",,7",71,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/25/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",90,",,7",68,",,7",70,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/26/2016,,,,,,,0.2,",,7,0900",0,",,7,0900",0,",,7,0900",89,",,7",66,",,7",69,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/27/2016,,,,,,,0.1,",,7,0900",0,",,7,0900",0,",,7,0900",86,",,7",67,",,7",69,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/28/2016,,,,,,,1.65,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",65,",,7",69,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/29/2016,,,,,,,0.6,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",65,",,7",67,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/30/2016,,,,,,,0.66,",,7,0900",0,",,7,0900",0,",,7,0900",80,",,7",66,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/31/2016,,,,,,,0.01,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",65,",,7",70,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/1/2016,,,,,,,0.04,",,7,0900",0,",,7,0900",0,",,7,0900",80,",,7",61,",,7",63,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/2/2016,,,,,,,0.7,",,7,0900",0,",,7,0900",0,",,7,0900",83,",,7",63,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/3/2016,,,,,,,,,0,",,7,0900",0,",,7,0900",79,",,7",67,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/4/2016,2,",,7",0.38,",,7",,,,,0,",,7,0900",0,",,7,0900",83,",,7",66,",,7",69,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/5/2016,,,,,,,0.13,",,7,0900",0,",,7,0900",0,",,7,0900",83,",,7",69,",,7",71,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/6/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",64,",,7",67,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/7/2016,,,,,,,0.02,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",66,",,7",73,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/8/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",78,",,7",68,",,7",70,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/9/2016,,,,,,,0.31,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",67,",,7",70,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/10/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",69,",,7",73,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/11/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",68,",,7",71,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/12/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",68,",,7",71,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/13/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",88,",,7",70,",,7",72,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/14/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",87,",,7",66,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/15/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",88,",,7",66,",,7",72,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/16/2016,,,,,,,0.67,",,7,0900",0,",,7,0900",0,",,7,0900",86,",,7",65,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/17/2016,,,,,,,0.15,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",66,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/18/2016,,,,,,,0.12,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",66,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/19/2016,,,,,,,0.41,",,7,0900",0,",,7,0900",0,",,7,0900",78,",,7",65,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/20/2016,,,,,,,0.02,",,7,0900",0,",,7,0900",0,",,7,0900",76,",,7",64,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/21/2016,,,,,,,0.41,",,7,0900",0,",,7,0900",0,",,7,0900",76,",,7",67,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/22/2016,,,,,,,0.2,",,7,0900",0,",,7,0900",0,",,7,0900",74,",,7",55,",,7",59,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/23/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",75,",,7",52,",,7",59,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/24/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",80,",,7",59,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/25/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",65,",,7",70,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/26/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",87,",,7",64,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/27/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",87,",,7",64,",,7",70,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/28/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",89,",,7",68,",,7",73,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/29/2016,,,,,,,0.09,",,7,0900",0,",,7,0900",0,",,7,0900",86,",,7",65,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/30/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",86,",,7",63,",,7",70,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/31/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",86,",,7",64,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/1/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",56,",,7",58,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/2/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",72,",,7",52,",,7",55,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/3/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",77,",,7",54,",,7",59,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/4/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",55,",,7",58,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/5/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",58,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/6/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",65,",,7",65,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/7/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",87,",,7",60,",,7",65,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/8/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",86,",,7",64,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/9/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",86,",,7",61,",,7",67,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/10/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",62,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/11/2016,,,,,,,0.2,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",62,",,7",65,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/12/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",76,",,7",53,",,7",55,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/13/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",83,",,7",55,",,7",64,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/14/2016,,,,,,,0.03,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",61,",,7",67,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/15/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",87,",,7",56,",,7",62,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/16/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",87,",,7",62,",,7",70,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/17/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",64,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/18/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",65,",,7",68,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/19/2016,,,,,,,1.72,",,7,0900",0,",,7,0900",0,",,7,0900",71,",,7",63,",,7",64,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/20/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",78,",,7",57,",,7",63,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/21/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",78,",,7",55,",,7",62,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/22/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",82,",,7",55,",,7",64,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/23/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",81,",,7",57,",,7",59,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/24/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",84,",,7",58,",,7",61,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/25/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",59,",,7",63,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/26/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",85,",,7",63,",,7",66,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/27/2016,,,,,,,0.11,",,7,0900",0,",,7,0900",0,",,7,0900",76,",,7",54,",,7",55,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/28/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",76,",,7",45,",,7",49,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/29/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",75,",,7",49,",,7",52,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/30/2016,,,,,,,0.05,",,7,0900",0,",,7,0900",0,",,7,0900",61,",,7",50,",,7",51,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,10/1/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",68,",,7",46,",,7",49,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,10/2/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",68,",,7",49,",,7",51,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,10/3/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",67,",,7",47,",,7",51,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,10/4/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",72,",,7",50,",,7",60,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,10/5/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",78,",,7",53,",,7",54,",,7,0900",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,10/6/2016,,,,,,,0,",,7,0900",0,",,7,0900",0,",,7,0900",78,",,7",48,",,7",56,",,7,0900",,,,,,,,,,,,
