STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/20/1973,,,,,,,,,0.1,",,0,1800",0,",,0,",0,",,0,",82,",,0",65,",,0",73,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/21/1973,,,,,,,,,1.04,",,0,1800",0,",,0,",0,",,0,",83,",,0",63,",,0",70,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/22/1973,,,,,,,,,0.2,",,0,1800",0,",,0,",0,",,0,",81,",,0",66,",,0",71,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/23/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",59,",,0",78,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/24/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",56,",,0",80,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/25/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",82,",,0",58,",,0",79,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/26/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",56,",,0",80,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/27/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",57,",,0",79,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/28/1973,,,,,,,,,0.6,",,0,1800",0,",,0,",0,",,0,",79,",,0",60,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/29/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",82,",,0",57,",,0",80,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,6/30/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",82,",,0",56,",,0",74,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/1/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",61,",,0",79,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/2/1973,,,,,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",86,",,0",60,",,0",81,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/3/1973,,,,,,,,,0.2,",,0,1800",0,",,0,",0,",,0,",88,",,0",60,",,0",77,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/4/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",64,",,0",85,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/5/1973,,,,,,,,,0.82,",,0,1800",0,",,0,",0,",,0,",86,",,0",64,",,0",83,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/6/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",60,",,0",82,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/7/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",64,",,0",80,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/8/1973,,,,,,,,,0.06,",,0,1800",0,",,0,",0,",,0,",85,",,0",65,",,0",73,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/9/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",62,",,0",80,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/10/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",61,",,0",79,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/11/1973,,,,,,,,,0.03,",,0,1800",0,",,0,",0,",,0,",86,",,0",64,",,0",84,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/12/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",55,",,0",78,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/13/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",57,",,0",79,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/14/1973,,,,,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",82,",,0",64,",,0",73,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/15/1973,,,,,,,,,0.68,",,0,1800",0,",,0,",0,",,0,",85,",,0",65,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/16/1973,,,,,,,,,0.18,",,0,1800",0,",,0,",0,",,0,",82,",,0",64,",,0",70,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/17/1973,,,,,,,,,0.19,",,0,1800",0,",,0,",0,",,0,",82,",,0",66,",,0",77,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/18/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",77,",,0",62,",,0",71,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/19/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",64,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/20/1973,,,,,,,,,0.14,",,0,1800",0,",,0,",0,",,0,",82,",,0",64,",,0",75,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/21/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",61,",,0",81,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/22/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",60,",,0",78,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/23/1973,,,,,,,,,0.13,",,0,1800",0,",,0,",0,",,0,",86,",,0",65,",,0",67,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/24/1973,,,,,,,,,0.07,",,0,1800",0,",,0,",0,",,0,",80,",,0",66,",,0",73,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/25/1973,,,,,,,,,0.86,",,0,1800",0,",,0,",0,",,0,",74,",,0",67,",,0",73,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/26/1973,,,,,,,,,0.13,",,0,1800",0,",,0,",0,",,0,",80,",,0",63,",,0",74,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/27/1973,,,,,,,,,0.67,",,0,1800",0,",,0,",0,",,0,",82,",,0",64,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/28/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",65,",,0",86,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/29/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",61,",,0",82,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/30/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",57,",,0",78,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,7/31/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",66,",,0",78,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/1/1973,,,,,,,,,0.27,",,0,1800",0,",,0,",0,",,0,",80,",,0",64,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/2/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",63,",,0",74,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/3/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",65,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/4/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",60,",,0",79,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/5/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",64,",,0",80,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/6/1973,,,,,,,,,0.15,",,0,1800",0,",,0,",0,",,0,",83,",,0",64,",,0",83,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/7/1973,,,,,,,,,0.34,",,0,1800",0,",,0,",0,",,0,",83,",,0",64,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/8/1973,,,,,,,,,0.08,",,0,1800",0,",,0,",0,",,0,",83,",,0",63,",,0",80,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/9/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",61,",,0",78,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/10/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",62,",,0",77,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/11/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",65,",,0",77,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/12/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",63,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/13/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",66,",,0",80,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/14/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",81,",,0",63,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/15/1973,,,,,,,,,0.19,",,0,1800",0,",,0,",0,",,0,",84,",,0",60,",,0",81,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/16/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",57,",,0",78,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/17/1973,,,,,,,,,1.06,",,0,1800",0,",,0,",0,",,0,",78,",,0",59,",,0",69,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/18/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",63,",,0",81,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/19/1973,,,,,,,,,0.03,",,0,1800",0,",,0,",0,",,0,",84,",,0",57,",,0",81,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/20/1973,,,,,,,,,0.06,",,0,1800",0,",,0,",0,",,0,",83,",,0",56,",,0",73,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/21/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",79,",,0",55,",,0",75,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/22/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",79,",,0",58,",,0",77,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/23/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",79,",,0",57,",,0",73,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/24/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",53,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/25/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",81,",,0",62,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/26/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",59,",,0",81,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/27/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",58,",,0",84,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/28/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",57,",,0",86,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/29/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",62,",,0",86,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/30/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",64,",,0",84,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,8/31/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",62,",,0",83,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/1/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",58,",,0",83,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/2/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",58,",,0",81,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/3/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",56,",,0",86,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/4/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",56,",,0",82,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/5/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",62,",,0",75,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/6/1973,,,,,,,,,0.29,",,0,1800",0,",,0,",0,",,0,",86,",,0",59,",,0",77,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/7/1973,,,,,,,,,0.32,",,0,1800",0,",,0,",0,",,0,",86,",,0",65,",,0",73,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/8/1973,,,,,,,,,0.14,",,0,1800",0,",,0,",0,",,0,",82,",,0",63,",,0",75,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/9/1973,,,,,,,,,0.03,",,0,1800",0,",,0,",0,",,0,",86,",,0",63,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/10/1973,,,,,,,,,0.16,",,0,1800",0,",,0,",0,",,0,",78,",,0",63,",,0",75,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/11/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",82,",,0",62,",,0",78,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/12/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",82,",,0",54,",,0",79,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/13/1973,,,,,,,,,0.04,",,0,1800",0,",,0,",0,",,0,",79,",,0",56,",,0",67,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/14/1973,,,,,,,,,1.26,",,0,1800",0,",,0,",0,",,0,",84,",,0",64,",,0",84,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/15/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",54,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/16/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",54,",,0",74,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/17/1973,,,,,,,,,0.04,",,0,1800",0,",,0,",0,",,0,",77,",,0",59,",,0",71,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/18/1973,,,,,,,,,0.46,",,0,1800",0,",,0,",0,",,0,",77,",,0",59,",,0",69,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/19/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",47,",,0",70,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/20/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",51,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/21/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",52,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/22/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",62,",,0",74,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/23/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",62,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/24/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",60,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/25/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",76,",,0",62,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/26/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",72,",,0",61,",,0",67,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/27/1973,,,,,,,,,0.14,",,0,1800",0,",,0,",0,",,0,",67,",,0",62,",,0",66,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/28/1973,,,,,,,,,0.11,",,0,1800",0,",,0,",0,",,0,",82,",,0",60,",,0",79,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/29/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",79,",,0",58,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,9/30/1973,,,,,,,,,0.15,",,0,1800",0,",,0,",0,",,0,",76,",,0",63,",,0",70,",I,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/1/1973,,,,,,,,,1.58,",,0,1800",0,",,0,",0,",,0,",68,",I,0",58,",,0",60,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/2/1973,,,,,,,,,0.28,",,0,1800",0,",,0,",0,",,0,",78,",,0",59,",,0",69,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/3/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",56,",,0",75,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/4/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",54,",,0",80,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/5/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",54,",,0",78,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/6/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",55,",,0",69,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/7/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",48,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/8/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",72,",,0",56,",,0",66,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/9/1973,,,,,,,,,0.63,",,0,1800",0,",,0,",0,",,0,",78,",,0",55,",,0",71,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/10/1973,,,,,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",78,",,0",58,",,0",74,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/11/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",60,",,0",68,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/12/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",72,",,0",52,",,0",68,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/13/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",71,",,0",48,",,0",65,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/14/1973,,,,,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",78,",,0",60,",,0",76,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/15/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",37,",,0",75,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/16/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",44,",,0",70,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/17/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",70,",,0",35,",,0",65,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/18/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",27,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/19/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",33,",,0",70,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/20/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",34,",,0",70,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/21/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",41,",,0",69,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/22/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",40,",,0",70,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/23/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",44,",,0",68,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/24/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",41,",,0",72,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/25/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",76,",,0",37,",,0",73,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/26/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",34,",,0",71,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/27/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",73,",,0",31,",,0",69,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/28/1973,,,,,,,,,0.3,",,0,1800",0,",,0,",0,",,0,",69,",,0",41,",,0",50,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/29/1973,,,,,,,,,0.29,",,0,1800",0,",,0,",0,",,0,",52,",,0",34,",,0",49,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/30/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",55,",,0",30,",,0",48,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,10/31/1973,,,,,,,,,0.1,",,0,1800",0,",,0,",0,",,0,",48,",,0",34,",,0",43,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/1/1973,,,,,,,,,0.23,",,0,1800",0,",,0,",0,",,0,",71,",,0",29,",,0",66,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/2/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",71,",,0",28,",,0",66,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/3/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",33,",,0",68,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/4/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",41,",,0",62,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/5/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",52,",,0",57,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/6/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",60,",,0",26,",,0",46,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/7/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",54,",,0",28,",,0",50,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/8/1973,,,,,,,,,0.06,",,0,1800",0,",,0,",0,",,0,",60,",,0",43,",,0",49,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/9/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",54,",,0",47,",,0",50,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/10/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",51,",,0",22,",,0",35,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/11/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",51,",,0",14,",,0",39,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/12/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",63,",,0",20,",,0",54,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/13/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",71,",,0",23,",,0",61,",,0,1800"
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,11/14/1973,,,,,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",27,",,0",69,",,0,1800"
